ref_name,rx_name,iso_name,section,assay_name,potency_type,potency,cumulative_count,date_added
Wang21,C628,S:417N,"Figure 3B, Table S6",HIV pseudovirus,IC50,5.2,1,2021-01-27
Wang21,C643,S:417N,"Figure 3B, Table S6",HIV pseudovirus,IC50,1.5,1,2021-01-27
Wang21,C653,S:417N,"Figure 3B, Table S6",HIV pseudovirus,IC50,1000.0,1,2021-01-27
Wang21,C660,S:417N,"Figure 3B, Table S6",HIV pseudovirus,IC50,412.7,1,2021-01-27
Wang21,C663,S:417N,"Figure 3B, Table S6",HIV pseudovirus,IC50,79.6,1,2021-01-27
Wang21,C666,S:417N,"Figure 3B, Table S6",HIV pseudovirus,IC50,2.1,1,2021-01-27
Wang21,C669,S:417N,"Figure 3B, Table S6",HIV pseudovirus,IC50,12.0,1,2021-01-27
Wang21,C670,S:417N,"Figure 3B, Table S6",HIV pseudovirus,IC50,7.6,1,2021-01-27
Wang21,C671,S:417N,"Figure 3B, Table S6",HIV pseudovirus,IC50,4.5,1,2021-01-27
Wang21,C675,S:417N,"Figure 3B, Table S6",HIV pseudovirus,IC50,11.3,1,2021-01-27
Wang21,C682,S:417N,"Figure 3B, Table S6",HIV pseudovirus,IC50,1000.0,1,2021-01-27
Wang21,C601,S:439K,"Figure 3B, Table S6",HIV pseudovirus,IC50,1.8,1,2021-01-27
Wang21,C602,S:439K,"Figure 3B, Table S6",HIV pseudovirus,IC50,15.8,1,2021-01-27
Wang21,C603,S:439K,"Figure 3B, Table S6",HIV pseudovirus,IC50,11.8,1,2021-01-27
Wang21,C613,S:439K,"Figure 3B, Table S6",HIV pseudovirus,IC50,45.3,1,2021-01-27
Wang21,C614,S:439K,"Figure 3B, Table S6",HIV pseudovirus,IC50,3.9,1,2021-01-27
Wang21,C627,S:439K,"Figure 3B, Table S6",HIV pseudovirus,IC50,3.4,1,2021-01-27
Wang21,C628,S:439K,"Figure 3B, Table S6",HIV pseudovirus,IC50,257.3,1,2021-01-27
Wang21,C643,S:439K,"Figure 3B, Table S6",HIV pseudovirus,IC50,1.8,1,2021-01-27
Wang21,C653,S:439K,"Figure 3B, Table S6",HIV pseudovirus,IC50,7.7,1,2021-01-27
Wang21,C660,S:439K,"Figure 3B, Table S6",HIV pseudovirus,IC50,8.7,1,2021-01-27
Wang21,C663,S:439K,"Figure 3B, Table S6",HIV pseudovirus,IC50,18.9,1,2021-01-27
Wang21,C666,S:439K,"Figure 3B, Table S6",HIV pseudovirus,IC50,3.0,1,2021-01-27
Wang21,C669,S:439K,"Figure 3B, Table S6",HIV pseudovirus,IC50,1000.0,1,2021-01-27
Wang21,C670,S:439K,"Figure 3B, Table S6",HIV pseudovirus,IC50,1000.0,1,2021-01-27
Wang21,C671,S:439K,"Figure 3B, Table S6",HIV pseudovirus,IC50,4.8,1,2021-01-27
Wang21,C675,S:439K,"Figure 3B, Table S6",HIV pseudovirus,IC50,17.2,1,2021-01-27
Wang21,C682,S:439K,"Figure 3B, Table S6",HIV pseudovirus,IC50,23.3,1,2021-01-27
Wang21,C601,S:440K,"Figure 3B, Table S6",HIV pseudovirus,IC50,2.2,1,2021-01-27
Wang21,C602,S:440K,"Figure 3B, Table S6",HIV pseudovirus,IC50,16.3,1,2021-01-27
Wang21,C603,S:440K,"Figure 3B, Table S6",HIV pseudovirus,IC50,13.2,1,2021-01-27
Wang21,C613,S:440K,"Figure 3B, Table S6",HIV pseudovirus,IC50,22.3,1,2021-01-27
Wang21,C614,S:440K,"Figure 3B, Table S6",HIV pseudovirus,IC50,5.7,1,2021-01-27
Wang21,C627,S:440K,"Figure 3B, Table S6",HIV pseudovirus,IC50,4.5,1,2021-01-27
Wang21,C628,S:440K,"Figure 3B, Table S6",HIV pseudovirus,IC50,29.8,1,2021-01-27
Wang21,C643,S:440K,"Figure 3B, Table S6",HIV pseudovirus,IC50,2.0,1,2021-01-27
Wang21,C653,S:440K,"Figure 3B, Table S6",HIV pseudovirus,IC50,9.3,1,2021-01-27
Wang21,C660,S:440K,"Figure 3B, Table S6",HIV pseudovirus,IC50,7.8,1,2021-01-27
Wang21,C663,S:440K,"Figure 3B, Table S6",HIV pseudovirus,IC50,14.4,1,2021-01-27
Wang21,C666,S:440K,"Figure 3B, Table S6",HIV pseudovirus,IC50,4.0,1,2021-01-27
Wang21,C669,S:440K,"Figure 3B, Table S6",HIV pseudovirus,IC50,1000.0,1,2021-01-27
Wang21,C670,S:440K,"Figure 3B, Table S6",HIV pseudovirus,IC50,15.9,1,2021-01-27
Wang21,C671,S:440K,"Figure 3B, Table S6",HIV pseudovirus,IC50,6.9,1,2021-01-27
Wang21,C675,S:440K,"Figure 3B, Table S6",HIV pseudovirus,IC50,22.7,1,2021-01-27
Wang21,C682,S:440K,"Figure 3B, Table S6",HIV pseudovirus,IC50,43.2,1,2021-01-27
Wang21,C601,S:453F,"Figure 3B, Table S6",HIV pseudovirus,IC50,1.2,1,2021-01-27
Wang21,C602,S:453F,"Figure 3B, Table S6",HIV pseudovirus,IC50,13.1,1,2021-01-27
Wang21,C603,S:453F,"Figure 3B, Table S6",HIV pseudovirus,IC50,11.7,1,2021-01-27
Wang21,C613,S:453F,"Figure 3B, Table S6",HIV pseudovirus,IC50,46.7,1,2021-01-27
Wang21,C614,S:453F,"Figure 3B, Table S6",HIV pseudovirus,IC50,4.7,1,2021-01-27
Wang21,C627,S:453F,"Figure 3B, Table S6",HIV pseudovirus,IC50,4.2,1,2021-01-27
Wang21,C628,S:453F,"Figure 3B, Table S6",HIV pseudovirus,IC50,36.5,1,2021-01-27
Wang21,C643,S:453F,"Figure 3B, Table S6",HIV pseudovirus,IC50,0.7,1,2021-01-27
Wang21,C653,S:453F,"Figure 3B, Table S6",HIV pseudovirus,IC50,18.7,1,2021-01-27
Wang21,C660,S:453F,"Figure 3B, Table S6",HIV pseudovirus,IC50,5.2,1,2021-01-27
Wang21,C663,S:453F,"Figure 3B, Table S6",HIV pseudovirus,IC50,14.4,1,2021-01-27
Wang21,C666,S:453F,"Figure 3B, Table S6",HIV pseudovirus,IC50,2.8,1,2021-01-27
Wang21,C669,S:453F,"Figure 3B, Table S6",HIV pseudovirus,IC50,20.4,1,2021-01-27
Wang21,C670,S:453F,"Figure 3B, Table S6",HIV pseudovirus,IC50,16.6,1,2021-01-27
Wang21,C671,S:453F,"Figure 3B, Table S6",HIV pseudovirus,IC50,5.6,1,2021-01-27
Wang21,C675,S:453F,"Figure 3B, Table S6",HIV pseudovirus,IC50,18.1,1,2021-01-27
Wang21,C682,S:453F,"Figure 3B, Table S6",HIV pseudovirus,IC50,12.4,1,2021-01-27
Wang21,C601,S:475V,"Figure 3B, Table S6",HIV pseudovirus,IC50,1.8,1,2021-01-27
Wang21,C602,S:475V,"Figure 3B, Table S6",HIV pseudovirus,IC50,11.2,1,2021-01-27
Wang21,C603,S:475V,"Figure 3B, Table S6",HIV pseudovirus,IC50,19.1,1,2021-01-27
Wang21,C613,S:475V,"Figure 3B, Table S6",HIV pseudovirus,IC50,1000.0,1,2021-01-27
Wang21,C614,S:475V,"Figure 3B, Table S6",HIV pseudovirus,IC50,31.7,1,2021-01-27
Wang21,C627,S:475V,"Figure 3B, Table S6",HIV pseudovirus,IC50,3.9,1,2021-01-27
Wang21,C628,S:475V,"Figure 3B, Table S6",HIV pseudovirus,IC50,16.1,1,2021-01-27
Wang21,C643,S:475V,"Figure 3B, Table S6",HIV pseudovirus,IC50,1.6,1,2021-01-27
Wang21,C653,S:475V,"Figure 3B, Table S6",HIV pseudovirus,IC50,20.0,1,2021-01-27
Wang21,C660,S:475V,"Figure 3B, Table S6",HIV pseudovirus,IC50,7.5,1,2021-01-27
Wang21,C663,S:475V,"Figure 3B, Table S6",HIV pseudovirus,IC50,382.1,1,2021-01-27
Wang21,C666,S:475V,"Figure 3B, Table S6",HIV pseudovirus,IC50,6.7,1,2021-01-27
Wang21,C669,S:475V,"Figure 3B, Table S6",HIV pseudovirus,IC50,13.3,1,2021-01-27
Wang21,C670,S:475V,"Figure 3B, Table S6",HIV pseudovirus,IC50,12.4,1,2021-01-27
Wang21,C671,S:475V,"Figure 3B, Table S6",HIV pseudovirus,IC50,5.9,1,2021-01-27
Wang21,C675,S:475V,"Figure 3B, Table S6",HIV pseudovirus,IC50,38.3,1,2021-01-27
Wang21,C682,S:475V,"Figure 3B, Table S6",HIV pseudovirus,IC50,1000.0,1,2021-01-27
Wang21,C601,S:477R,"Figure 3B, Table S6",HIV pseudovirus,IC50,1.9,1,2021-01-27
Wang21,C602,S:477R,"Figure 3B, Table S6",HIV pseudovirus,IC50,13.5,1,2021-01-27
Wang21,C603,S:477R,"Figure 3B, Table S6",HIV pseudovirus,IC50,11.3,1,2021-01-27
Wang21,C613,S:477R,"Figure 3B, Table S6",HIV pseudovirus,IC50,32.9,1,2021-01-27
Wang21,C614,S:477R,"Figure 3B, Table S6",HIV pseudovirus,IC50,4.4,1,2021-01-27
Wang21,C627,S:477R,"Figure 3B, Table S6",HIV pseudovirus,IC50,2.7,1,2021-01-27
Wang21,C628,S:477R,"Figure 3B, Table S6",HIV pseudovirus,IC50,17.9,1,2021-01-27
Wang21,C643,S:477R,"Figure 3B, Table S6",HIV pseudovirus,IC50,1.8,1,2021-01-27
Wang21,C653,S:477R,"Figure 3B, Table S6",HIV pseudovirus,IC50,10.0,1,2021-01-27
Wang21,C660,S:477R,"Figure 3B, Table S6",HIV pseudovirus,IC50,5.0,1,2021-01-27
Wang21,C663,S:477R,"Figure 3B, Table S6",HIV pseudovirus,IC50,16.5,1,2021-01-27
Wang21,C666,S:477R,"Figure 3B, Table S6",HIV pseudovirus,IC50,3.4,1,2021-01-27
Wang21,C669,S:477R,"Figure 3B, Table S6",HIV pseudovirus,IC50,13.5,1,2021-01-27
Wang21,C670,S:477R,"Figure 3B, Table S6",HIV pseudovirus,IC50,10.8,1,2021-01-27
Wang21,C671,S:477R,"Figure 3B, Table S6",HIV pseudovirus,IC50,4.7,1,2021-01-27
Wang21,C675,S:477R,"Figure 3B, Table S6",HIV pseudovirus,IC50,15.0,1,2021-01-27
Wang21,C682,S:477R,"Figure 3B, Table S6",HIV pseudovirus,IC50,62.3,1,2021-01-27
Wang21,C601,S:484K,"Figure 3B, Table S6",HIV pseudovirus,IC50,112.2,1,2021-01-27
Wang21,C602,S:484K,"Figure 3B, Table S6",HIV pseudovirus,IC50,1000.0,1,2021-01-27
Wang21,C603,S:484K,"Figure 3B, Table S6",HIV pseudovirus,IC50,1000.0,1,2021-01-27
Wang21,C613,S:484K,"Figure 3B, Table S6",HIV pseudovirus,IC50,30.0,1,2021-01-27
Wang21,C614,S:484K,"Figure 3B, Table S6",HIV pseudovirus,IC50,9.4,1,2021-01-27
Wang21,C627,S:484K,"Figure 3B, Table S6",HIV pseudovirus,IC50,1000.0,1,2021-01-27
Wang21,C628,S:484K,"Figure 3B, Table S6",HIV pseudovirus,IC50,1000.0,1,2021-01-27
Wang21,C643,S:484K,"Figure 3B, Table S6",HIV pseudovirus,IC50,1000.0,1,2021-01-27
Wang21,C653,S:484K,"Figure 3B, Table S6",HIV pseudovirus,IC50,1000.0,1,2021-01-27
Wang21,C660,S:484K,"Figure 3B, Table S6",HIV pseudovirus,IC50,10.7,1,2021-01-27
Wang21,C663,S:484K,"Figure 3B, Table S6",HIV pseudovirus,IC50,31.7,1,2021-01-27
Wang21,C666,S:484K,"Figure 3B, Table S6",HIV pseudovirus,IC50,239.8,1,2021-01-27
Wang21,C669,S:484K,"Figure 3B, Table S6",HIV pseudovirus,IC50,24.1,1,2021-01-27
Wang21,C670,S:484K,"Figure 3B, Table S6",HIV pseudovirus,IC50,50.4,1,2021-01-27
Wang21,C671,S:484K,"Figure 3B, Table S6",HIV pseudovirus,IC50,1000.0,1,2021-01-27
Wang21,C675,S:484K,"Figure 3B, Table S6",HIV pseudovirus,IC50,23.9,1,2021-01-27
Wang21,C682,S:484K,"Figure 3B, Table S6",HIV pseudovirus,IC50,110.4,1,2021-01-27
Wang21,C601,S:493R,"Figure 3B, Table S6",HIV pseudovirus,IC50,2.6,1,2021-01-27
Wang21,C602,S:493R,"Figure 3B, Table S6",HIV pseudovirus,IC50,57.6,1,2021-01-27
Wang21,C603,S:493R,"Figure 3B, Table S6",HIV pseudovirus,IC50,7.1,1,2021-01-27
Wang21,C613,S:493R,"Figure 3B, Table S6",HIV pseudovirus,IC50,236.3,1,2021-01-27
Wang21,C614,S:493R,"Figure 3B, Table S6",HIV pseudovirus,IC50,6.6,1,2021-01-27
Wang21,C627,S:493R,"Figure 3B, Table S6",HIV pseudovirus,IC50,1000.0,1,2021-01-27
Wang21,C628,S:493R,"Figure 3B, Table S6",HIV pseudovirus,IC50,146.8,1,2021-01-27
Wang21,C643,S:493R,"Figure 3B, Table S6",HIV pseudovirus,IC50,1.3,1,2021-01-27
Wang21,C653,S:493R,"Figure 3B, Table S6",HIV pseudovirus,IC50,168.3,1,2021-01-27
Wang21,C660,S:493R,"Figure 3B, Table S6",HIV pseudovirus,IC50,8.2,1,2021-01-27
Wang21,C663,S:493R,"Figure 3B, Table S6",HIV pseudovirus,IC50,60.2,1,2021-01-27
Wang21,C666,S:493R,"Figure 3B, Table S6",HIV pseudovirus,IC50,4.2,1,2021-01-27
Wang21,C669,S:493R,"Figure 3B, Table S6",HIV pseudovirus,IC50,13.1,1,2021-01-27
Wang21,C670,S:493R,"Figure 3B, Table S6",HIV pseudovirus,IC50,15.4,1,2021-01-27
Wang21,C671,S:493R,"Figure 3B, Table S6",HIV pseudovirus,IC50,282.8,1,2021-01-27
Wang21,C675,S:493R,"Figure 3B, Table S6",HIV pseudovirus,IC50,13.7,1,2021-01-27
Wang21,C682,S:493R,"Figure 3B, Table S6",HIV pseudovirus,IC50,214.3,1,2021-01-27
Wang21,C601,S:501Y,"Figure 3B, Table S6",HIV pseudovirus,IC50,4.9,1,2021-01-27
Wang21,C602,S:501Y,"Figure 3B, Table S6",HIV pseudovirus,IC50,82.4,1,2021-01-27
Wang21,C603,S:501Y,"Figure 3B, Table S6",HIV pseudovirus,IC50,56.1,1,2021-01-27
Wang21,C613,S:501Y,"Figure 3B, Table S6",HIV pseudovirus,IC50,1000.0,1,2021-01-27
Wang21,C614,S:501Y,"Figure 3B, Table S6",HIV pseudovirus,IC50,16.1,1,2021-01-27
Wang21,C627,S:501Y,"Figure 3B, Table S6",HIV pseudovirus,IC50,18.3,1,2021-01-27
Wang21,C628,S:501Y,"Figure 3B, Table S6",HIV pseudovirus,IC50,1000.0,1,2021-01-27
Wang21,C643,S:501Y,"Figure 3B, Table S6",HIV pseudovirus,IC50,6.3,1,2021-01-27
Wang21,C653,S:501Y,"Figure 3B, Table S6",HIV pseudovirus,IC50,34.3,1,2021-01-27
Wang21,C660,S:501Y,"Figure 3B, Table S6",HIV pseudovirus,IC50,16.7,1,2021-01-27
Wang21,C663,S:501Y,"Figure 3B, Table S6",HIV pseudovirus,IC50,1000.0,1,2021-01-27
Wang21,C666,S:501Y,"Figure 3B, Table S6",HIV pseudovirus,IC50,10.0,1,2021-01-27
Wang21,C669,S:501Y,"Figure 3B, Table S6",HIV pseudovirus,IC50,141.0,1,2021-01-27
Wang21,C670,S:501Y,"Figure 3B, Table S6",HIV pseudovirus,IC50,1000.0,1,2021-01-27
Wang21,C671,S:501Y,"Figure 3B, Table S6",HIV pseudovirus,IC50,27.7,1,2021-01-27
Wang21,C675,S:501Y,"Figure 3B, Table S6",HIV pseudovirus,IC50,71.3,1,2021-01-27
Wang21,C682,S:501Y,"Figure 3B, Table S6",HIV pseudovirus,IC50,383.2,1,2021-01-27
Wang21,C601,S:614G,"Figure 3B, Table S6",HIV pseudovirus,IC50,2.5,1,2021-01-27
Wang21,C602,S:614G,"Figure 3B, Table S6",HIV pseudovirus,IC50,9.9,1,2021-01-27
Wang21,C603,S:614G,"Figure 3B, Table S6",HIV pseudovirus,IC50,10.8,1,2021-01-27
Wang21,C613,S:614G,"Figure 3B, Table S6",HIV pseudovirus,IC50,13.3,1,2021-01-27
Wang21,C614,S:614G,"Figure 3B, Table S6",HIV pseudovirus,IC50,4.2,1,2021-01-27
Wang21,C627,S:614G,"Figure 3B, Table S6",HIV pseudovirus,IC50,4.2,1,2021-01-27
Wang21,C628,S:614G,"Figure 3B, Table S6",HIV pseudovirus,IC50,13.6,1,2021-01-27
Wang21,C643,S:614G,"Figure 3B, Table S6",HIV pseudovirus,IC50,2.5,1,2021-01-27
Wang21,C653,S:614G,"Figure 3B, Table S6",HIV pseudovirus,IC50,8.4,1,2021-01-27
Wang21,C660,S:614G,"Figure 3B, Table S6",HIV pseudovirus,IC50,5.2,1,2021-01-27
Wang21,C663,S:614G,"Figure 3B, Table S6",HIV pseudovirus,IC50,11.5,1,2021-01-27
Wang21,C666,S:614G,"Figure 3B, Table S6",HIV pseudovirus,IC50,3.7,1,2021-01-27
Wang21,C669,S:614G,"Figure 3B, Table S6",HIV pseudovirus,IC50,16.7,1,2021-01-27
Wang21,C670,S:614G,"Figure 3B, Table S6",HIV pseudovirus,IC50,13.2,1,2021-01-27
Wang21,C671,S:614G,"Figure 3B, Table S6",HIV pseudovirus,IC50,5.1,1,2021-01-27
Wang21,C675,S:614G,"Figure 3B, Table S6",HIV pseudovirus,IC50,13.3,1,2021-01-27
Wang21,C682,S:614G,"Figure 3B, Table S6",HIV pseudovirus,IC50,28.0,1,2021-01-27
Wang21,Imdevimab,Wuhan-Hu-1,Ext Data Fig 7,HIV pseudovirus,IC50,8,1,2021-03-22
Wang21,Casirivimab,Wuhan-Hu-1,Ext Data Fig 7,HIV pseudovirus,IC50,3,1,2021-03-22
Wang21,Casirivimab + Imdevimab,Wuhan-Hu-1,Ext Data Fig 7,HIV pseudovirus,IC50,4,1,2021-03-22
Wang21,Tixagevimab,Wuhan-Hu-1,Ext Data Fig 7,HIV pseudovirus,IC50,3,1,2021-03-22
Wang21,Cilgavimab,Wuhan-Hu-1,Ext Data Fig 7,HIV pseudovirus,IC50,3,1,2021-03-22
Wang21,Tixagevimab + Cilgavimab,Wuhan-Hu-1,Ext Data Fig 7,HIV pseudovirus,IC50,3,1,2021-03-22
Wang21,C135,Wuhan-Hu-1,Ext Data Fig 7,HIV pseudovirus,IC50,10,1,2021-03-22
Wang21,C144,Wuhan-Hu-1,Ext Data Fig 7,HIV pseudovirus,IC50,2,1,2021-03-22
Wang21,C144+C135,Wuhan-Hu-1,Ext Data Fig 7,HIV pseudovirus,IC50,4,1,2021-03-22
Wang21,Imdevimab,S:683G,Ext Data Fig 7,HIV pseudovirus,IC50,10,1,2021-03-22
Wang21,Casirivimab,S:683G,Ext Data Fig 7,HIV pseudovirus,IC50,4,1,2021-03-22
Wang21,Casirivimab + Imdevimab,S:683G,Ext Data Fig 7,HIV pseudovirus,IC50,6,1,2021-03-22
Wang21,Tixagevimab,S:683G,Ext Data Fig 7,HIV pseudovirus,IC50,4,1,2021-03-22
Wang21,Cilgavimab,S:683G,Ext Data Fig 7,HIV pseudovirus,IC50,5,1,2021-03-22
Wang21,Tixagevimab + Cilgavimab,S:683G,Ext Data Fig 7,HIV pseudovirus,IC50,5,1,2021-03-22
Wang21,C135,S:683G,Ext Data Fig 7,HIV pseudovirus,IC50,18,1,2021-03-22
Wang21,C144,S:683G,Ext Data Fig 7,HIV pseudovirus,IC50,4,1,2021-03-22
Wang21,C144+C135,S:683G,Ext Data Fig 7,HIV pseudovirus,IC50,6,1,2021-03-22
Wang21,Imdevimab,S:417N,Ext Data Fig 7,HIV pseudovirus,IC50,2,1,2021-03-22
Wang21,Casirivimab,S:417N,Ext Data Fig 7,HIV pseudovirus,IC50,17,1,2021-03-22
Wang21,Casirivimab + Imdevimab,S:417N,Ext Data Fig 7,HIV pseudovirus,IC50,3,1,2021-03-22
Wang21,Tixagevimab,S:417N,Ext Data Fig 7,HIV pseudovirus,IC50,1,1,2021-03-22
Wang21,Cilgavimab,S:417N,Ext Data Fig 7,HIV pseudovirus,IC50,2,1,2021-03-22
Wang21,Tixagevimab + Cilgavimab,S:417N,Ext Data Fig 7,HIV pseudovirus,IC50,1,1,2021-03-22
Wang21,C135,S:417N,Ext Data Fig 7,HIV pseudovirus,IC50,3,1,2021-03-22
Wang21,C144,S:417N,Ext Data Fig 7,HIV pseudovirus,IC50,1,1,2021-03-22
Wang21,C144+C135,S:417N,Ext Data Fig 7,HIV pseudovirus,IC50,2,1,2021-03-22
Wang21,Imdevimab,S:440K,Ext Data Fig 7,HIV pseudovirus,IC50,765,1,2021-03-22
Wang21,Casirivimab,S:440K,Ext Data Fig 7,HIV pseudovirus,IC50,3,1,2021-03-22
Wang21,Casirivimab + Imdevimab,S:440K,Ext Data Fig 7,HIV pseudovirus,IC50,6,1,2021-03-22
Wang21,Tixagevimab,S:440K,Ext Data Fig 7,HIV pseudovirus,IC50,2,1,2021-03-22
Wang21,Cilgavimab,S:440K,Ext Data Fig 7,HIV pseudovirus,IC50,4,1,2021-03-22
Wang21,Tixagevimab + Cilgavimab,S:440K,Ext Data Fig 7,HIV pseudovirus,IC50,3,1,2021-03-22
Wang21,C135,S:440K,Ext Data Fig 7,HIV pseudovirus,IC50,1000,1,2021-03-22
Wang21,C144,S:440K,Ext Data Fig 7,HIV pseudovirus,IC50,2,1,2021-03-22
Wang21,C144+C135,S:440K,Ext Data Fig 7,HIV pseudovirus,IC50,5,1,2021-03-22
Wang21,Imdevimab,S:501Y,Ext Data Fig 7,HIV pseudovirus,IC50,6,1,2021-03-22
Wang21,Casirivimab,S:501Y,Ext Data Fig 7,HIV pseudovirus,IC50,3,1,2021-03-22
Wang21,Casirivimab + Imdevimab,S:501Y,Ext Data Fig 7,HIV pseudovirus,IC50,3,1,2021-03-22
Wang21,Tixagevimab,S:501Y,Ext Data Fig 7,HIV pseudovirus,IC50,3,1,2021-03-22
Wang21,Cilgavimab,S:501Y,Ext Data Fig 7,HIV pseudovirus,IC50,3,1,2021-03-22
Wang21,Tixagevimab + Cilgavimab,S:501Y,Ext Data Fig 7,HIV pseudovirus,IC50,2,1,2021-03-22
Wang21,C135,S:501Y,Ext Data Fig 7,HIV pseudovirus,IC50,14,1,2021-03-22
Wang21,C144,S:501Y,Ext Data Fig 7,HIV pseudovirus,IC50,3,1,2021-03-22
Wang21,C144+C135,S:501Y,Ext Data Fig 7,HIV pseudovirus,IC50,4,1,2021-03-22
Wang21,Imdevimab,S:484K,Ext Data Fig 7,HIV pseudovirus,IC50,7,1,2021-03-22
Wang21,Casirivimab,S:484K,Ext Data Fig 7,HIV pseudovirus,IC50,36,1,2021-03-22
Wang21,Casirivimab + Imdevimab,S:484K,Ext Data Fig 7,HIV pseudovirus,IC50,9,1,2021-03-22
Wang21,Tixagevimab,S:484K,Ext Data Fig 7,HIV pseudovirus,IC50,44,1,2021-03-22
Wang21,Cilgavimab,S:484K,Ext Data Fig 7,HIV pseudovirus,IC50,4,1,2021-03-22
Wang21,Tixagevimab + Cilgavimab,S:484K,Ext Data Fig 7,HIV pseudovirus,IC50,7,1,2021-03-22
Wang21,C135,S:484K,Ext Data Fig 7,HIV pseudovirus,IC50,7,1,2021-03-22
Wang21,C144,S:484K,Ext Data Fig 7,HIV pseudovirus,IC50,1000,1,2021-03-22
Wang21,C144+C135,S:484K,Ext Data Fig 7,HIV pseudovirus,IC50,13,1,2021-03-22
Wang21,Imdevimab,S:417N+484K+501Y,Ext Data Fig 7,HIV pseudovirus,IC50,2,1,2021-03-22
Wang21,Casirivimab,S:417N+484K+501Y,Ext Data Fig 7,HIV pseudovirus,IC50,527,1,2021-03-22
Wang21,Casirivimab + Imdevimab,S:417N+484K+501Y,Ext Data Fig 7,HIV pseudovirus,IC50,4,1,2021-03-22
Wang21,Tixagevimab,S:417N+484K+501Y,Ext Data Fig 7,HIV pseudovirus,IC50,16,1,2021-03-22
Wang21,Cilgavimab,S:417N+484K+501Y,Ext Data Fig 7,HIV pseudovirus,IC50,3,1,2021-03-22
Wang21,Tixagevimab + Cilgavimab,S:417N+484K+501Y,Ext Data Fig 7,HIV pseudovirus,IC50,4,1,2021-03-22
Wang21,C135,S:417N+484K+501Y,Ext Data Fig 7,HIV pseudovirus,IC50,3,1,2021-03-22
Wang21,C144,S:417N+484K+501Y,Ext Data Fig 7,HIV pseudovirus,IC50,1000,1,2021-03-22
Wang21,C144+C135,S:417N+484K+501Y,Ext Data Fig 7,HIV pseudovirus,IC50,6,1,2021-03-22
