ref_name,rx_name,control_variant_name,variant_name,ordinal_number,section,fold_cmp,fold,resistance_level,ineffective,cumulative_count,assay,date_added
Wang21f,CP,S:614G,S:417T,21,Figure 3C,=,1.3,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417T,22,Figure 3C,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417T,23,Figure 3C,=,0.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417T,24,Figure 3C,=,0.9,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:484K,1,Figure 3C,=,1.2,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:484K,2,Figure 3C,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:484K,3,Figure 3C,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:484K,4,Figure 3C,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:484K,5,Figure 3C,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:484K,6,Figure 3C,=,2.0,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:484K,7,Figure 3C,=,1.0,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:484K,8,Figure 3C,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:484K,9,Figure 3C,=,1.0,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:484K,10,Figure 3C,=,2.1,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:484K,11,Figure 3C,=,0.9,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:484K,12,Figure 3C,=,1.4,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:484K,13,Figure 3C,=,1.0,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:484K,14,Figure 3C,=,1.2,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:484K,15,Figure 3C,=,1.5,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:484K,16,Figure 3C,=,2.5,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:484K,17,Figure 3C,=,1.3,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:484K,18,Figure 3C,=,1.3,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:484K,19,Figure 3C,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:484K,20,Figure 3C,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:484K,21,Figure 3C,=,4.1,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:484K,22,Figure 3C,=,2.2,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:484K,23,Figure 3C,=,1.2,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:484K,24,Figure 3C,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:486L,1,Figure 3C,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:486L,2,Figure 3C,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:486L,3,Figure 3C,=,0.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:486L,4,Figure 3C,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:486L,5,Figure 3C,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:486L,6,Figure 3C,=,0.9,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:486L,7,Figure 3C,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:486L,8,Figure 3C,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:486L,9,Figure 3C,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:486L,10,Figure 3C,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:486L,11,Figure 3C,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:486L,12,Figure 3C,=,0.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:486L,13,Figure 3C,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:486L,14,Figure 3C,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:486L,15,Figure 3C,=,1.0,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:486L,16,Figure 3C,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:486L,17,Figure 3C,=,1.0,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:486L,18,Figure 3C,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:486L,19,Figure 3C,=,0.4,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:486L,20,Figure 3C,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:486L,21,Figure 3C,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:486L,22,Figure 3C,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:486L,23,Figure 3C,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:486L,24,Figure 3C,=,0.5,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:501Y,1,Figure 3C,=,1.0,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:501Y,2,Figure 3C,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:501Y,3,Figure 3C,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:501Y,4,Figure 3C,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:501Y,5,Figure 3C,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:501Y,6,Figure 3C,=,0.9,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:501Y,7,Figure 3C,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:501Y,8,Figure 3C,=,1.1,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:501Y,9,Figure 3C,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:501Y,10,Figure 3C,=,0.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:501Y,11,Figure 3C,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:501Y,12,Figure 3C,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:501Y,13,Figure 3C,=,1.0,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:501Y,14,Figure 3C,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:501Y,15,Figure 3C,=,0.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:501Y,16,Figure 3C,=,1.0,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:501Y,17,Figure 3C,=,0.9,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:501Y,18,Figure 3C,=,1.0,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:501Y,19,Figure 3C,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:501Y,20,Figure 3C,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:501Y,21,Figure 3C,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:501Y,22,Figure 3C,=,1.0,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:501Y,23,Figure 3C,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:501Y,24,Figure 3C,=,1.0,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N+484K+501Y,1,Figure 3C,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N+484K+501Y,2,Figure 3C,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N+484K+501Y,3,Figure 3C,=,0.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N+484K+501Y,4,Figure 3C,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N+484K+501Y,5,Figure 3C,=,1.0,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N+484K+501Y,6,Figure 3C,=,1.9,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N+484K+501Y,7,Figure 3C,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N+484K+501Y,8,Figure 3C,=,1.2,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N+484K+501Y,9,Figure 3C,=,1.2,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N+484K+501Y,10,Figure 3C,=,1.7,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N+484K+501Y,11,Figure 3C,=,0.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N+484K+501Y,12,Figure 3C,=,1.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N+484K+501Y,13,Figure 3C,=,0.9,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N+484K+501Y,14,Figure 3C,=,1.0,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N+484K+501Y,15,Figure 3C,=,2.1,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N+484K+501Y,16,Figure 3C,>,100,NULL,experimental,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N+484K+501Y,17,Figure 3C,=,2.0,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N+484K+501Y,18,Figure 3C,=,1.3,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N+484K+501Y,19,Figure 3C,=,0.6,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N+484K+501Y,20,Figure 3C,=,0.9,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N+484K+501Y,21,Figure 3C,=,3.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N+484K+501Y,22,Figure 3C,=,1.8,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N+484K+501Y,23,Figure 3C,=,0.3,NULL,NULL,1,NULL,2021-03-10
Wang21f,CP,S:614G,S:417N+484K+501Y,24,Figure 3C,=,1.0,NULL,NULL,1,NULL,2021-03-10
