ref_name,rx_name,ab_name
Cao22b,OC220302-SN0585,OC220302-SN0585
Cao22b,OC220302-SN0587,OC220302-SN0587
Cao22b,OC220302-SN0588,OC220302-SN0588
Cao22b,OC220302-SN0589,OC220302-SN0589
Cao22b,OC220302-SN0590,OC220302-SN0590
Cao22b,OC220302-SN0591,OC220302-SN0591
Cao22b,OC220302-SN0592,OC220302-SN0592
Cao22b,OC220302-SN0593,OC220302-SN0593
Cao22b,OC220302-SN0594,OC220302-SN0594
Cao22b,OC220302-SN0595,OC220302-SN0595
Cao22b,OC220302-SN0596,OC220302-SN0596
Cao22b,OC220302-SN0597,OC220302-SN0597
Cao22b,OC220302-SN0598,OC220302-SN0598
Cao22b,OC220302-SN0599,OC220302-SN0599
Cao22b,OC220302-SN0600,OC220302-SN0600
Cao22b,OC220302-SN0601,OC220302-SN0601
Cao22b,OC220302-SN0602,OC220302-SN0602
Cao22b,OC220302-SN0604,OC220302-SN0604
Cao22b,OC220302-SN0605,OC220302-SN0605
Cao22b,OC220302-SN0606,OC220302-SN0606
Cao22b,OC220302-SN0607,OC220302-SN0607
Cao22b,OC220302-SN0608,OC220302-SN0608
Cao22b,OC220302-SN0609,OC220302-SN0609
Cao22b,OC220302-SN0610,OC220302-SN0610
Cao22b,OC220302-SN0612,OC220302-SN0612
Cao22b,OC220302-SN0614,OC220302-SN0614
Cao22b,OC220302-SN0615,OC220302-SN0615
Cao22b,OC220302-SN0616,OC220302-SN0616
Cao22b,OC220302-SN0618,OC220302-SN0618
Cao22b,OC220302-SN0619,OC220302-SN0619
Cao22b,OC220302-SN0620,OC220302-SN0620
Cao22b,OC220302-SN0621,OC220302-SN0621
Cao22b,OC220302-SN0622,OC220302-SN0622
Cao22b,OC220302-SN0623,OC220302-SN0623
Cao22b,OC220302-SN0624,OC220302-SN0624
Cao22b,OC220302-SN0625,OC220302-SN0625
Cao22b,OC220302-SN0626,OC220302-SN0626
Cao22b,OC220302-SN0627,OC220302-SN0627
Cao22b,OC220302-SN0628,OC220302-SN0628
Cao22b,OC220302-SN0632,OC220302-SN0632
Cao22b,OC220302-SN0633,OC220302-SN0633
Cao22b,OC220302-SN0634,OC220302-SN0634
Cao22b,OC220302-SN0637,OC220302-SN0637
Cao22b,OC220302-SN0638,OC220302-SN0638
Cao22b,OC220302-SN0639,OC220302-SN0639
Cao22b,OC220302-SN0640,OC220302-SN0640
Cao22b,OC220302-SN0642,OC220302-SN0642
Cao22b,OC220302-SN0643,OC220302-SN0643
Cao22b,OC220302-SN0644,OC220302-SN0644
Cao22b,OC220302-SN0646,OC220302-SN0646
Cao22b,OC220302-SN0647,OC220302-SN0647
Cao22b,OC220302-SN0648,OC220302-SN0648
Cao22b,OC220302-SN0649,OC220302-SN0649
Cao22b,OC220302-SN0652,OC220302-SN0652
Cao22b,OC220302-SN0653,OC220302-SN0653
Cao22b,OC220302-SN0656,OC220302-SN0656
Cao22b,OC220302-SN0657,OC220302-SN0657
Cao22b,OC220302-SN0658,OC220302-SN0658
Cao22b,OC220302-SN0660,OC220302-SN0660
Cao22b,OC220302-SN0663,OC220302-SN0663
Cao22b,OC220302-SN0664,OC220302-SN0664
Cao22b,OC220302-SN0665,OC220302-SN0665
Cao22b,OC220302-SN0666,OC220302-SN0666
Cao22b,OC220302-SN0668,OC220302-SN0668
Cao22b,OC220302-SN0669,OC220302-SN0669
Cao22b,OC220302-SN0670,OC220302-SN0670
Cao22b,OC220302-SN0671,OC220302-SN0671
Cao22b,OC220302-SN0674,OC220302-SN0674
Cao22b,OC220302-SN0676,OC220302-SN0676
Cao22b,OC220302-SN0677,OC220302-SN0677
Cao22b,OC220302-SN0678,OC220302-SN0678
Cao22b,OC220302-SN0679,OC220302-SN0679
Cao22b,OC220302-SN0681,OC220302-SN0681
Cao22b,OC220302-SN0682,OC220302-SN0682
Cao22b,OC220302-SN0683,OC220302-SN0683
Cao22b,OC220302-SN0684,OC220302-SN0684
Cao22b,OC220302-SN0685,OC220302-SN0685
Cao22b,OC220302-SN0686,OC220302-SN0686
Cao22b,OC220302-SN0687,OC220302-SN0687
Cao22b,OC220302-SN0688,OC220302-SN0688
Cao22b,OC220302-SN0690,OC220302-SN0690
Cao22b,OC220302-SN0691,OC220302-SN0691
Cao22b,OC220302-SN0692,OC220302-SN0692
Cao22b,OC220302-SN0693,OC220302-SN0693
Cao22b,OC220302-SN0694,OC220302-SN0694
Cao22b,OC220302-SN0695,OC220302-SN0695
Cao22b,OC220302-SN0697,OC220302-SN0697
Cao22b,OC220302-SN0698,OC220302-SN0698
Cao22b,OC220302-SN0700,OC220302-SN0700
Cao22b,OC220302-SN0701,OC220302-SN0701
Cao22b,OC220302-SN0702,OC220302-SN0702
Cao22b,OC220302-SN0703,OC220302-SN0703
Cao22b,OC220302-SN0705,OC220302-SN0705
Cao22b,OC220302-SN0708,OC220302-SN0708
Cao22b,OC220302-SN0709,OC220302-SN0709
Cao22b,OC220302-SN0711,OC220302-SN0711
Cao22b,OC220302-SN0712,OC220302-SN0712
Cao22b,OC220302-SN0714,OC220302-SN0714
Cao22b,OC220302-SN0715,OC220302-SN0715
Cao22b,OC220302-SN0716,OC220302-SN0716
Cao22b,OC220302-SN0717,OC220302-SN0717
Cao22b,OC220302-SN0718,OC220302-SN0718
Cao22b,OC220302-SN0719,OC220302-SN0719
Cao22b,OC220302-SN0722,OC220302-SN0722
Cao22b,OC220302-SN0723,OC220302-SN0723
Cao22b,OC220302-SN0724,OC220302-SN0724
Cao22b,OC220302-SN0727,OC220302-SN0727
Cao22b,OC220302-SN0728,OC220302-SN0728
Cao22b,OC220302-SN0732,OC220302-SN0732
Cao22b,OC220302-SN0734,OC220302-SN0734
Cao22b,OC220302-SN0739,OC220302-SN0739
Cao22b,OC220302-SN0749,OC220302-SN0749
Cao22b,OC220302-SN0756,OC220302-SN0756
Cao22b,OC220302-SN0761,OC220302-SN0761
Cao22b,OC220302-SN0762,OC220302-SN0762
Cao22b,OC220302-SN0767,OC220302-SN0767
Cao22b,OC220302-SN0776,OC220302-SN0776
Cao22b,OC220302-SN0780,OC220302-SN0780
Cao22b,OC220302-SN0781,OC220302-SN0781
Cao22b,OC220302-SN0785,OC220302-SN0785
Cao22b,OC220302-SN0786,OC220302-SN0786
Cao22b,OC220302-SN0788,OC220302-SN0788
Cao22b,OC220302-SN0789,OC220302-SN0789
Cao22b,OC220302-SN0794,OC220302-SN0794
Cao22b,OC220302-SN0797,OC220302-SN0797
Cao22b,OC220302-SN0798,OC220302-SN0798
Cao22b,OC220302-SN0799,OC220302-SN0799
Cao22b,OC220302-SN0800,OC220302-SN0800
Cao22b,OC220302-SN0802,OC220302-SN0802
Cao22b,OC220302-SN0804,OC220302-SN0804
Cao22b,OC220302-SN0807,OC220302-SN0807
Cao22b,OC220302-SN0811,OC220302-SN0811
Cao22b,OC220302-SN0814,OC220302-SN0814
Cao22b,OC220302-SN0816,OC220302-SN0816
Cao22b,OC220302-SN0817,OC220302-SN0817
Cao22b,OC220302-SN0818,OC220302-SN0818
Cao22b,OC220302-SN0819,OC220302-SN0819
Cao22b,OC220302-SN0822,OC220302-SN0822
Cao22b,OC220302-SN0823,OC220302-SN0823
Cao22b,OC220302-SN0824,OC220302-SN0824
Cao22b,OC220302-SN0825,OC220302-SN0825
Cao22b,OC220302-SN0826,OC220302-SN0826
Cao22b,OC220302-SN0827,OC220302-SN0827
Cao22b,OC220302-SN0828,OC220302-SN0828
Cao22b,OC220302-SN0829,OC220302-SN0829
Cao22b,OC220302-SN0831,OC220302-SN0831
Cao22b,OC220302-SN0832,OC220302-SN0832
Cao22b,OC220302-SN0833,OC220302-SN0833
Cao22b,OC220302-SN0835,OC220302-SN0835
Cao22b,OC220302-SN0836,OC220302-SN0836
Cao22b,OC220302-SN0838,OC220302-SN0838
Cao22b,OC220302-SN0839,OC220302-SN0839
Cao22b,OC220302-SN0841,OC220302-SN0841
Cao22b,OC220302-SN0843,OC220302-SN0843
Cao22b,OC220302-SN0848,OC220302-SN0848
Cao22b,OC220302-SN0850,OC220302-SN0850
Cao22b,OC220302-SN0854,OC220302-SN0854
Cao22b,OC220302-SN0858,OC220302-SN0858
Cao22b,OC220302-SN0860,OC220302-SN0860
Cao22b,OC220302-SN0862,OC220302-SN0862
Cao22b,OC220302-SN0864,OC220302-SN0864
Cao22b,OC220302-SN0865,OC220302-SN0865
Cao22b,OC220302-SN0866,OC220302-SN0866
Cao22b,OC220302-SN0867,OC220302-SN0867
Cao22b,OC220302-SN0871,OC220302-SN0871
Cao22b,OC220302-SN0872,OC220302-SN0872
Cao22b,OC220302-SN0874,OC220302-SN0874
Cao22b,OC220302-SN0877,OC220302-SN0877
Cao22b,OC220302-SN0879,OC220302-SN0879
Cao22b,OC220302-SN0880,OC220302-SN0880
Cao22b,OC220302-SN0882,OC220302-SN0882
Cao22b,OC220302-SN0883,OC220302-SN0883
Cao22b,OC220302-SN0887,OC220302-SN0887
Cao22b,OC220302-SN0888,OC220302-SN0888
Cao22b,OC220302-SN0890,OC220302-SN0890
Cao22b,OC220302-SN0894,OC220302-SN0894
Cao22b,S2K146,S2K146
Cao22b,WIBP-2B11,WIBP-2B11
Cao22b,XG2v-004,XG2v-004
Cao22b,XG2v-006,XG2v-006
Cao22b,XG2v-039,XG2v-039
Cao22b,XG2v-045,XG2v-045
Cao22b,XG2v-052,XG2v-052
Cao22b,XG2v-070,XG2v-070
Cao22b,XG2v-083,XG2v-083
Cao22b,XG2v-095,XG2v-095
Cao22b,XG2v-098,XG2v-098
Cao22b,XG2v-126,XG2v-126
Cao22b,XGv-001,XGv-001
Cao22b,XGv-003,XGv-003
Cao22b,XGv-010,XGv-010
Cao22b,XGv-011,XGv-011
Cao22b,XGv-013,XGv-013
Cao22b,XGv-014,XGv-014
Cao22b,XGv-016,XGv-016
Cao22b,XGv-017,XGv-017
Cao22b,XGv-018,XGv-018
Cao22b,XGv-19,XGv-19
Cao22b,XGv-20,XGv-20
Cao22b,XGv-023,XGv-023
Cao22b,XGv-024,XGv-024
Cao22b,XGv-032,XGv-032
Cao22b,XGv-038,XGv-038
Cao22b,XGv-039,XGv-039
Cao22b,XGv-040,XGv-040
Cao22b,XGv-047,XGv-047
Cao22b,XGv-049,XGv-049
Cao22b,XGv-050,XGv-050
Cao22b,XGv-051,XGv-051
Cao22b,XGv-052,XGv-052
Cao22b,XGv-055,XGv-055
Cao22b,XGv-072,XGv-072
Cao22b,XGv-073,XGv-073
Cao22b,XGv-074,XGv-074
Cao22b,XGv-094,XGv-094
Cao22b,XGv-097,XGv-097
Cao22b,XGv-107,XGv-107
Cao22b,XGv-116,XGv-116
Cao22b,XGv-152,XGv-152
Cao22b,XGv-155,XGv-155
Cao22b,XGv-157,XGv-157
Cao22b,XGv-158,XGv-158
Cao22b,XGv-159,XGv-159
Cao22b,XGv-172,XGv-172
Cao22b,XGv-174,XGv-174
Cao22b,XGv-175,XGv-175
Cao22b,XGv-177,XGv-177
Cao22b,XGv-179,XGv-179
Cao22b,XGv-191,XGv-191
Cao22b,XGv-198,XGv-198
Cao22b,XGv-199,XGv-199
Cao22b,XGv-208,XGv-208
Cao22b,XGv-212,XGv-212
Cao22b,XGv-214,XGv-214
Cao22b,XGv-225,XGv-225
Cao22b,XGv-227,XGv-227
Cao22b,XGv-232,XGv-232
Cao22b,XGv-233,XGv-233
Cao22b,XGv-236,XGv-236
Cao22b,XGv-250,XGv-250
Cao22b,XGv-251,XGv-251
Cao22b,XGv-252,XGv-252
Cao22b,XGv-253,XGv-253
Cao22b,XGv-261,XGv-261
Cao22b,XGv-263,XGv-263
Cao22b,XGv-264,XGv-264
Cao22b,XGv-265,XGv-265
Cao22b,XGv-266,XGv-266
Cao22b,XGv-271,XGv-271
Cao22b,XGv-279,XGv-279
Cao22b,XGv-282,XGv-282
Cao22b,XGv-284,XGv-284
Cao22b,XGv-285,XGv-285
Cao22b,XGv-286,XGv-286
Cao22b,XGv-287,XGv-287
Cao22b,XGv-288,XGv-288
Cao22b,XGv-289,XGv-289
Cao22b,XGv-290,XGv-290
Cao22b,XGv-291,XGv-291
Cao22b,XGv-292,XGv-292
Cao22b,XGv-293,XGv-293
Cao22b,XGv-294,XGv-294
Cao22b,XGv-295,XGv-295
Cao22b,XGv-296,XGv-296
Cao22b,XGv-297,XGv-297
Cao22b,XGv-298,XGv-298
Cao22b,XGv-300,XGv-300
Cao22b,XGv-301,XGv-301
Cao22b,XGv-304,XGv-304
Cao22b,XGv-305,XGv-305
Cao22b,XGv-306,XGv-306
Cao22b,XGv-311,XGv-311
Cao22b,XGv-318,XGv-318
Cao22b,XGv-324,XGv-324
Cao22b,XGv-337,XGv-337
Cao22b,XGv-343,XGv-343
Cao22b,XGv-345,XGv-345
Cao22b,XGv-346,XGv-346
Cao22b,XGv-347,XGv-347
Cao22b,XGv-360,XGv-360
Cao22b,XGv-380,XGv-380
Cao22b,XGv-387,XGv-387
Cao22b,XGv-390,XGv-390
Cao22b,XGv-401,XGv-401
Cao22b,XGv-402,XGv-402
Cao22b,XGv-404,XGv-404
Cao22b,XGv-405,XGv-405
Cao22b,XGv-409,XGv-409
Cao22b,XGv-416,XGv-416
Cao22b,XGv-418,XGv-418
Cao22b,XGv-420,XGv-420
Cao22b,XGv-421,XGv-421
Cao22b,XGv-422,XGv-422
